ID	Target	Tweet	Stance
495	Anti-vax	Do you have questions about the #COVID19 vaccine? Wondering how it works or what the side effects may be? Our #ASUExperts answered these and more. Read the responses below. https://t.co/gerVbK6csQ COVID19 ASUExperts	AGAINST
496	Anti-vax	#WATCH: Tamil Nadu Health Minister, Dr C Vijayabaskar takes Bharat Biotech's Covaxin shot in Chennai.  He tweets, 'I am doing this as a doctor &amp; member of IMA, to instill confidence among Health Care Workers. I request all to get vaccinated and safeguard themselves from #COVID19' https://t.co/bXakdWXIL6 WATCH	AGAINST
497	Anti-vax	Powerful piece by @AkankshaMSingh   The race for a COVID-19 vaccine wasnt about humanity. Its about imperialism   via @globeandmail https://t.co/BdFvUNdWxB	NONE
498	Anti-vax	Biden, asked if 100 million vaccines within 100 days is too low of a goal, snaps: When I announced it you all said it wasnt possible. Gimme a break. Cmon man. https://t.co/O7n7jBOjvn	NONE
499	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
500	Anti-vax	Canada has two Covid19 vaccines.. why are the cons omitting the fact Moderna vaccines are still arriving and being injected?	NONE
501	Anti-vax	Day 1: All Biden has to do is have a vaccine plan and not lie for ten minutes, and he's basically the next George Washington. https://t.co/hixzdNCLz1	NONE
502	Anti-vax	@VeritasEver @BeejPrice @so_dendritic @PeterHotez  covid isnt magically going away like your hero Donald Trump suggested. Its here to stay forever. And thoose mutations will render the current vaccine useless in weeks or months.	NONE
503	Anti-vax	@Caulimovirus I told my boyfriend the way he was looking at me made all my muscles hurt. It may have been the second vaccine	FAVOR
504	Anti-vax	@frgx @BRIAN_____ I cant speak for other poor nations but the situation in Ghana for example is getting worse and there is no plan for a vaccine.	NONE
505	Anti-vax	I will be taking the #Covidvaccine shot at 9 am @gmcrgggh. I am doing this as a doctor &amp; member of IMA, to instill confidence among Health Care Workers. I request all to get vaccinated and safeguard themselves from #COVID19. #COVIDVaccination @MoHFW_INDIA @CMOTamilNadu @TNDME1 Covidvaccine	AGAINST
506	Anti-vax	when you cant tell if the exhaustion youre experiencing is from the covid vaccine or just working for 12 hours straight 	FAVOR
507	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
508	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
509	Anti-vax	Here is the truth about the images where medical officers from Karnataka were seen faking Coronavirus vaccination for a picture  Congress can't really go a day without spreading fake news to undermine India's interest  https://t.co/eO2VnQyGLc	NONE
510	Anti-vax	"Schwarzenegger gets coronavirus vaccine: ""Come with me if you want to live!"" https://t.co/fc9S3FvGn6 https://t.co/YDZQOylAL3"	AGAINST
511	Anti-vax	Biden just yelled at a reporter for giving him *a softball question* about how many vaccines he can deploy in 100 days lol. Presser ended immediately. Reporter condemned &amp; put in his place. Obama days are back!	NONE
512	Anti-vax	@DGrotkin @OregonGovBrown Kate Brown promised the teachers a vaccine before they stepped foot in a classroom. Unions wont even consider in person school until shots, at a minimum. So Blame the unions.	NONE
513	Anti-vax	"State health departments're like ""it's a three phase plan"" and these are the three vaccine phases https://t.co/85Dd7OmdQZ"	NONE
514	Anti-vax	Toronto public health is currently hiring! 100+ jobs to support vaccine delivery. https://t.co/FSQALYxvmy	AGAINST
515	Anti-vax	Biden, asked if 100 million vaccines within 100 days is too low of a goal, snaps: When I announced it you all said it wasnt possible. Gimme a break. Cmon man. https://t.co/O7n7jBOjvn	NONE
516	Anti-vax	Biden wants you to believe 100 million vaccines in 100 days is his plan.  But its not. It was Trumps.  America is already on track for 100 million in 100 days.  Biden could do 200 million in 100 days. Republicans would support it. Thanks to Trump, hes already halfway there.	NONE
517	Anti-vax	Here is the truth about the images where medical officers from Karnataka were seen faking Coronavirus vaccination for a picture  Congress can't really go a day without spreading fake news to undermine India's interest  https://t.co/eO2VnQyGLc	NONE
518	Anti-vax	Covid: What we know about India's coronavirus vaccines https://t.co/9UZGa239ee	AGAINST
519	Anti-vax	Very sad to see fire at the Serum Institute, the world's largest vaccine producer. This institute is now producing Covishield, the vaccine for Covid-19 to fight the pandemic. Hope people won't get scared to take the vaccine.	AGAINST
520	Anti-vax	Professor @Schwarzeneggers Facebook class is back in session in the comments on his vaccine video. https://t.co/47rmniAK5M	AGAINST
521	Anti-vax	Professor @Schwarzeneggers Facebook class is back in session in the comments on his vaccine video. https://t.co/47rmniAK5M	AGAINST
522	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
523	Anti-vax	@GavinNewsom @POTUS You should probably focus on getting the vaccines administered and your administrations 8 billion duckie unemployment fraud.	NONE
524	Anti-vax	After his first day with the Press @POTUS barely got through it.  Biden then snubbed a reporter asking questions about the vaccine rollout plan.  Come on! Give me a break, man! retorted Biden as his handlers shooed away the press pool. (VIDEO) https://t.co/5OQbRhhRum	NONE
525	Anti-vax	1/ Dallas County officials halted a plan that would have prioritized COVID-19 vaccine doses for people living in the most vulnerable ZIP codes after Texas threatened to cut the countys vaccine supply. https://t.co/WXLPoUHIXX	NONE
526	Anti-vax	Yall didnt have to get vaccines to go to school? Out the country? How are yall this misinformed	NONE
527	Anti-vax	I just got my first of two vaccine shot appointments scheduled.   It's honestly stingingly bittersweet because 1) even though I'm I/DD and am eligible, there are more vulnerable demographics than me that still can't access theirs and privilege is infuriating, and...  	AGAINST
528	Anti-vax	Today was a good day. I have never been happier to wait in a line. If youre eligible, join me and sign up to get your vaccine. Come with me if you want to live! https://t.co/xJi86qQNcm	AGAINST
529	Anti-vax	Why census and not survey? Are we beyond the stage where we can't design a representative sampling?  Will the question look for a yes/no answer to specific vaccine? Or will various vaccines be on the choice in questionnaire? https://t.co/CE756ITf6Y	NONE
530	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
531	Anti-vax	so why are Ford and O'Toole wasting our time with their idiotic posturing and when they have ZERO influence  Trudeau speaks to Pfizer CEO as delays to vaccine shipments get worse | https://t.co/0JEfC0OJHX https://t.co/sFRvCBvC3n	NONE
532	Anti-vax	Day 3 of #VaccineMaitri begins!   Consignments of Made in India Covid vaccines takes off for Myanmar!   #NeighbourhoodFirst https://t.co/AiiNBxmpKu VaccineMaitri NeighbourhoodFirst	AGAINST
533	Anti-vax	if youve drank mountain dew, dont worry about whats in the vaccine	AGAINST
534	Anti-vax	@Beachlo48453466 Yes. Yes he did. He's probably hoarding vaccines, too. 	NONE
535	Anti-vax	"There is nothing for us to rework. We are going to have to build everything from scratch. --&gt;  Sources told CNN there simply was no vaccine distribution plan under Trump, leaving Biden and his team having to essentially start from ""square one."" https://t.co/u2hwMVMt10"	NONE
536	Anti-vax	Biden wants you to believe 100 million vaccines in 100 days is his plan.  But its not. It was Trumps.  America is already on track for 100 million in 100 days.  Biden could do 200 million in 100 days. Republicans would support it. Thanks to Trump, hes already halfway there.	NONE
537	Anti-vax	We don't have a second to waste when it comes to getting this virus under control. That's why today, I'll be signing executive actions to expand testing, administer vaccines, and safely reopen schools and businesses.	AGAINST
538	Anti-vax	Biden folks are spinning here or trying to lower the bar strategically. There was, indeed, a plan from Trump. I listened in on govs calls on vaccine distribution. The plan had obvious shortcomings. but to say theres nothing to rework is not true. https://t.co/RADv5dl8mf	NONE
539	Anti-vax	Btw, I hope New Delhi realizes that fake Chinese vaccines may end up in places like Africa via tortuous routes with the suppliers making it seem as if they originated from India. Fake Chinese medicines with Made in India labels have been found in Africa before.	NONE
540	Anti-vax	Dr. Fauchi just refused to answer whether Amazon helping to distribute the vaccine earlier (instead of waiting until Biden took office yesterday) would have been beneficial.	NONE
541	Anti-vax	@RepMTG @JoeBiden And shes not gonna wear a mask and shes not gonna get a shot and shes gonna bring a rifle to congress and shes whipping up a new tinfoil hat.	NONE
542	Anti-vax	mera desh badal raha hai..got a call from @MoHFW_INDIA ,asking for feedback on my experience  of COVID vaccination .this is highly appreciated &amp; is the proof of commitment, thank you @narendramodi @drharshvardhan	AGAINST
543	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
544	Anti-vax	Appointments are open! Vaccines are currently available for healthcare workers, workers &amp; residents at nursing homes, as well as those who are over 75. If you are eligible for the vaccine, talk to your health care provider or visit https://t.co/Wup57Nc1QW to make an appointment. https://t.co/pS1cIIZ5Ah	AGAINST
545	Anti-vax	So weird that the politicians screaming loudest about COVID vaccines also have the largest constituencies of vaccine deniers who could care less about delivery dates.	NONE
546	Anti-vax	Mrs. Fran Floyd, Business Instructor, was the first of the Webster County ATC staff to receive her vaccine today!  #1WC #ShotofHope https://t.co/7dl8UAQAkK 1WC	AGAINST
547	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
548	Anti-vax	Reviving vaccine production in Nigeria https://t.co/9rcGnSzKe4 #vanguardnews https://t.co/IXjuyXzVdb vanguardnews	AGAINST
549	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
550	Anti-vax	A short while ago, a flight from India with a 100,000 doses of the CoviShield vaccine arrived in the Maldives, renewing our hopes for a resolution to the Covid 19 crisis soon. Our heartfelt thanks to PM @narendramodi , government and people of India for this most generous gift.	AGAINST
551	Anti-vax	I really don't know why my fellow liberals live in such denial about this.  It seems to be a topic that triggers people.  Florida is beating NY by every single metric - Cases, Hospitalizations, and Fatalities (per capita).  Their vaccination plan is among the best in the US too. https://t.co/EKwoAmNnFH	NONE
552	Anti-vax	The man dem already got 7 nittys that are gonna take the vaccine. If they firm it Ill let you know. Were doing our own research in the ends	AGAINST
553	Anti-vax	That vaccine talking point the media is carrying for the Biden Administration is demonstrably false and borderline evil in its intentions. One million shots a day are where we're basically at already btw. This is actual disinformation they supposedly despise. What a joke.	NONE
554	Anti-vax	I had my 25th call with the premiers earlier this evening, and @KirstenHillmanA joined to provide an update on Canada-US relations. We also spoke about the latest COVID-19 developments, our vaccine rollout, border measures, and more. Read a summary here: https://t.co/VBDREI82RA	NONE
555	Anti-vax	Who is the person in charge of taking these, getting them in frames and hanging them because they should be in charge of the vaccine rollout. https://t.co/OcqK64BcnN	NONE
556	Anti-vax	Now instead of spoiling money ,energy in propagating hate against #India &amp; misguiding the innocent youth of #kashmir , #Pakistan should invest it in buying the vaccine of #Covid19 to save the people who voted for the govt in the general elections. https://t.co/IRoP4vkH32 India kashmir	AGAINST
557	Anti-vax	2) And 100 mil vaccines in first 100 days baby... https://t.co/Q20qOVDmGS	AGAINST
558	Anti-vax	@GlobalNational highlighted the 800 pound gorilla on tonight's news re Pfizer vaccine delay. Too bad @DFriesenGlobal did not explain what retooling a manufacturing facility entails. Guess that wasn't important enough to tell or didn't show up on the telep	NONE
559	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
560	Anti-vax	#Texas doctor charged with stealing a vial of #COVID19 vaccine https://t.co/tvE3445afn Texas COVID19	NONE
561	Anti-vax	Attention citizens! Your Dept. Of Pandemia offers this updated Q&amp;A on vaccines:  Q: If I get the thing after taking the vaccine, has the vaccine failed? A: No. Q: No? A: No. The vaccine can never fail you. YOU fail it by not accepting the immunity it offers.  Attention citizens!	FAVOR
562	Anti-vax	Repeating what I've already written elsewhere but: vaccines were never going to be sufficient to solve the problem of January 2021, it was always going to be up to the province to get the pandemic under control using other measures. https://t.co/xxZesrmksq	NONE
563	Anti-vax	just got scheduled for the Covid vaccine here in So. Cal! No special connections... except I'm  old.	AGAINST
564	Anti-vax	@Yamiche But what about reports that the vaccine isnt effective against the many new mutations that are appearing?	FAVOR
565	Anti-vax	@maggieNYT @katierogers @anniekarni @PressSec is doing a great job!! She is trying to deliver the truth to US the American ppl there no time for misinformation specifically that Trump administration left the country with a huge mess specifically with the 	NONE
566	Anti-vax	@OANN So actual Americans can't travel, but illegals who've never had a vaccine for anything, and terrorist, can travel here whenever they want. Great job Fhrer.	NONE
567	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
568	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
569	Anti-vax	Arent Bishops supposed to guide the faithful, not misguide them?  Pretty sure the use of these vaccines are morally permissible according to Catholic moral teaching. Didnt think it was *political* to state this and point it out.  https://t.co/g6NHTGcUtC	NONE
570	Anti-vax	We have to overcome vaccine hesitancy -Jen Psaki   Tough when some of that hesitancy came as a result of your own Vice President trying to score political points by politicizing the vaccine just months ago	NONE
571	Anti-vax	Theres a huge mistrust in India regarding the vaccines, especially because the ones being used right now have been manufactured domestically.  Officials &amp; wealthy population isnt willing to take even the free shots. For the camera, they are faking it, just like in this video. https://t.co/6pS67S3VwQ	NONE
572	Anti-vax	Q: What about... Sinovac  Sinopharm  Sputnik Covaxin And other vaccines? Are they good?  A: I do not feel comfortable recommending any vaccine that has not published its phase 3 trials transparently.	FAVOR
573	Anti-vax	@PaperworkKing @megynslashes @petehavel @cnnross @mj_lee @ddiamond NY has thrown out 36% of all vaccines received. Gov Cuovid threatened jail time for any hospital that vaccinated anyone under 75yrs old.	NONE
574	Anti-vax	@TheAnonSevere I plan to get the vaccine 2 injections. Thank you for caring.	AGAINST
575	Anti-vax	Personalized skin cancer vaccine demonstrates long-term effectiveness https://t.co/lKpjlum2qA https://t.co/h9PX6Ti7De	FAVOR
576	Anti-vax	@ChristineW2020 @NBCNews Yes, I am impressed Biden came up with this vaccine in one day of his presidency.	NONE
577	Anti-vax	Arnold Schwarzenegger receives COVID-19 vaccine at Dodger Stadium: 'Come with me if you want to live' https://t.co/yNHgfKfHGa	AGAINST
578	Anti-vax	Attention citizens! Your Dept. Of Pandemia offers this updated Q&amp;A on vaccines:  Q: If I get the thing after taking the vaccine, has the vaccine failed? A: No. Q: No? A: No. The vaccine can never fail you. YOU fail it by not accepting the immunity it offers.  Attention citizens!	FAVOR
579	Anti-vax	Me and the boys after we get our vaccine https://t.co/IdT9LpKHZH	FAVOR
580	Anti-vax	Indian vaccines reach Maldives, reflects our special friendship.   #VaccineMaitri https://t.co/V1XKVjOSbJ VaccineMaitri	NONE
581	Anti-vax	Retail giant Amazon offers to help with US vaccine delivery https://t.co/11sq7hFBsg	AGAINST
582	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
583	Anti-vax	"Senator Chris Murphy describes how broken the vaccine distribution system the Trump administration left behind is.  ""You cannot run a vaccine distribution program where you don't have more than two days visibility as to how much vaccine you're going to have."" https://t.co/HfPvnUlt4Z"	NONE
584	Anti-vax	They celebrated when Terrorists attacked India,  but they cried when Jawans did surgical strike!  They cried when Serum launched vaccine,  but they celebrated when Serum caught fire!  They celebrated when stone pelters killed Indians,  but they cried when Army arrested pelters!	NONE
585	Anti-vax	Here is the truth about the images where medical officers from Karnataka were seen faking Coronavirus vaccination for a picture  Congress, as usual, has resorted to spreading fake news   https://t.co/u31rg4Ru6i	NONE
586	Anti-vax	All the political posturing on vaccines is truly disgusting.  The fact remains that ANY vaccine available today involves using murdered children before they could even be born. I renew my pledge....I will not extend my life by USING murdered children. This is evil WAKE UP!	FAVOR
587	Anti-vax	"Q: You set the goal at 100 million vaccines, is that high enough? Should you set the bar higher? That's basically where the US is now.  President Biden: ""When I announced it, you all said that it's not possible. Come on. Give me a break, man. It's a good start -- a 100 million."""	NONE
588	Anti-vax	Today's #DistrictLinks from @dclinenews: DC set to expand vaccine access to overweight, those with preexisting conditions; no new Biden comment on statehood bill; and more. With tweets from @adamlongoTV @falcicchio @AudreyHepburn10 @PerryStein @dcfireems https://t.co/MuDMPMXSqZ DistrictLinks	AGAINST
589	Anti-vax	@the_hindu has #Pak made a vaccine yet? Nuclear tests only seem to show it's one-sided agenda.... Pak	NONE
590	Anti-vax	@StarChamberMaid Exactly. I'd like to know the answer to that!  And will they get our vaccines and take them away from American citizens?!	NONE
591	Anti-vax	Ableism is prioritizing COVID vaccinations to people 65+ and not younger disabled and chronically ill folks. Were JUST as at risk.	AGAINST
592	Anti-vax	@devootweets Try IG :- cutepuppieslove00  at cheaper price all shot and vaccine pay as well.	NONE
593	Anti-vax	Biden wants you to believe 100 million vaccines in 100 days is his plan.  But its not. It was Trumps.  America is already on track for 100 million in 100 days.  Biden could do 200 million in 100 days. Republicans would support it. Thanks to Trump, hes already halfway there.	NONE
594	Anti-vax	@Kathy_Valentine Still holding my Tix for SF...bringing my nieces...time to infuse the next gen with the live Go-Go's experience!!!  trump's gone, vax this covid and see the Go-Go's!!!	AGAINST
595	Anti-vax	Today, I spoke with the CEO of Pfizer Global, Dr. Bourla, about the timely delivery of COVID-19 vaccines to Canada. He assured me that well receive 4 million doses by the end of March. Well keep working together to ensure Canadians can get a vaccine as soon as possible.	AGAINST
596	Anti-vax	China offers 500k doses of Coronavirus vaccine toPakistan https://t.co/9tsz70hJVP	AGAINST
597	Anti-vax	The reason we do not have enough vaccines, a distribution network, adequate PPE is because we dont have the healthcare system.   We have a profiteering healthcare industry.	NONE
598	Anti-vax	@ShawnHu26222168 @oldsassylady09 @VP @POTUS @FLOTUS @SecondGentleman @WhiteHouse Slow your roll shawny it was tested on your beloved trumpturd and he is just fine. I will gladly put my life on the line as a test subject for the vaccine that the twice impe	AGAINST
599	Anti-vax	Im hearing reports in the news suddenly that we have no vaccine plan.  For the record, the USA has already distributed 35,990,000 vaccines across the country and about 16,500,000 have received at least their first dose of the vaccine.  Im not sure how that equals no plan.	AGAINST
600	Anti-vax	SC Retail Assoc Executive Dir: they (Ingles, CVS, Walgreens, WalMart etc) have received limited supply. They plan to be out by next week. They were successful in registration bc already had their own platform, not the dreaded VAMS. Just need the vaccine.	NONE
601	Anti-vax	Today CNN has falsely claimed over a dozen times that the Trump Administration left no vaccine plan and the Biden Administration had to start from scratch.  Even Fauci said that was a lie: We certainly are not starting from scratch.  Just more fake news. https://t.co/w6leDKb9mN	NONE
602	Anti-vax	Its understandable to not trust vaccines within the Black community but most of the shit people say on here isnt even about *that* - just incorrect science facts or truly thinking the govt wants to put a microchip in u and monitor the $200 in ur bank account or sumn.	FAVOR
603	Anti-vax	@GovPritzker There are medical facilities within the city of Chicago that have excess COVID vaccines that are not being administered to 1A people. Why not reallocate those for people who want them in other areas of Illinois?	AGAINST
604	Anti-vax	@amazonnews @amazon @POTUS Where were you months ago when the vaccine first came out? Or do you only want to make biden look good?	NONE
605	Anti-vax	Covid-19 vaccination drive: PM Modi to interact with beneficiaries and vaccinators in Varanasi https://t.co/OQfYr7wqmm  via NaMo App https://t.co/E8CiyNhopf	AGAINST
606	Anti-vax	Thank you PM @kpsharmaoli. India remains committed to assist the people of Nepal in fighting the Covid-19 pandemic. The vaccines being made in India will also contribute to the global efforts to contain the pandemic. https://t.co/d6LpcbvKHg	AGAINST
607	Anti-vax	.@POTUS's executive order creating the national COVID-19 health equity task force is similar to what we did here in Louisiana. As vaccines become more widely available, it is as important as ever to prioritize equity in the fight against COVID-19. https://t.co/2PCoyN64B4 #lagov	AGAINST
608	Anti-vax	CNBC December 18, 2020. Vice President Mike Pence, Second Lady Karen Pence receive Covid-19 vaccine https://t.co/xpYLQgqKFC	AGAINST
609	Anti-vax	1/ Dallas County officials halted a plan that would have prioritized COVID-19 vaccine doses for people living in the most vulnerable ZIP codes after Texas threatened to cut the countys vaccine supply. https://t.co/WXLPoUHIXX	NONE
610	Anti-vax	Vaccine hesitancy could be a key hindrance in achieving herd immunity sooner despite emergency approval of vaccines: new findings from @ncaer National Data Innovation Centre survey @WHO @WHOSEARO @gavi @BMGFIndia @Arindam4World @GKangInd @MoHFW_INDIA @SonaldeDesai @corenet_india https://t.co/MOnmSYDhoQ	AGAINST
611	Anti-vax	India is giving away millions of free vaccine doses to Bangladesh, Nepal, Bhutan, Maldives, Myanmar and Seychelles. The result is a form of vaccine diplomacy that appears to be unlike any other in the world. https://t.co/F5XIXb1h8S	AGAINST
612	Anti-vax	Let's move it on these vaccines already	AGAINST
613	Anti-vax	"@shrimpzoo @BeejPrice @so_dendritic @PeterHotez Most people will accept the vaccine and eventually when herd immunity has been reached, those who refuse it or cannot receive it, will be protected by the ""herd"" who are vaccinated. That's how it works."	AGAINST
614	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
615	Anti-vax	President Biden will ensure equity throughout the vaccination distribution process by protecting the most at risk, increasing availability in hard-hit communities, eliminating out-of-pocket costs, and establishing the COVID-19 Health Equity Task Force.	AGAINST
616	Anti-vax	@UNTANGA_SELBY COVID-19 vaccines designed to elicit neutralising antibodies may sensitise vaccine recipients to more severe disease than if they were not vaccinated. https://t.co/JbHOaAP0qa	FAVOR
617	Anti-vax	It took one day for @JoeBiden to lash out at a reporter and walk away because he didnt like his question.  It was of course a valid question, given Biden didnt hit the goal the last time he set a goal for vaccines.  That time Donald Trump wasnt there to do all the work before.	NONE
618	Anti-vax	if youve swallowed cum from a straight mans penis, dont worry about the vaccine	AGAINST
619	Anti-vax	We don't have a second to waste when it comes to getting this virus under control. That's why today, I'll be signing executive actions to expand testing, administer vaccines, and safely reopen schools and businesses.	AGAINST
620	Anti-vax	Was it science when you admitted to your ever-shifting vaccine percentage required for herd immunity? Or your original comments about how masks were not necessary? https://t.co/vEZDZ1jvO6	NONE
621	Anti-vax	Please get a jab!  #coronavirus #COVID19Vaccination #Corona #Covishield #SerumInstitute @adarpoonawalla https://t.co/E04TtWc6mf coronavirus COVID19Vaccination Corona Covishield SerumInstitute	AGAINST
622	Anti-vax	In the 1980s Basson tried, but failed, to develop a vaccine for making Black women infertile so as to stop the population growth among Black people.	NONE
623	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
624	Anti-vax	...when you get a moment. Dr. Simone Gold talks about vaccines and HCQ  https://t.co/8OV6N4iyBL	AGAINST
625	Anti-vax	Our CEO, has been sent a letter which is absolutely crystal clear  we are not to offer any second vaccines before 12 weeks under any circumstances at risk of losing our licence.  Can this really be true, @nhsengland?   What a blow to NHS staff morale.   https://t.co/hngBnQyP22	NONE
626	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
627	Anti-vax	Hard to believe the guy who wasnt really a billionaire didnt really have a covid vaccination plan. Shocked.	AGAINST
628	Anti-vax	Always great to speak to my friend, His Excellency FM Wang Yi. With encouraging results of Chinese vaccine and our historic relationship, Pakistan has approved emergency use authorisation of SinoPharm. Indeed  greatly appreciates the 500,000 doses of the vaccine gifted by .	AGAINST
629	Anti-vax	After Covid deaths fall &amp; vaccine rollout, it will be pressure on the NHS, then infections, then risk of transmission even after vaccination, then long Covid, then more mutant viruses &amp; then it will be Autumn again, so cases will rise so we need more lockdown. There is no end. https://t.co/eHAAnEG8uu	NONE
630	Anti-vax	Thanks to the felon formerly in the White House, there will not be enough vaccine for months and months. Personally, it's another half year at least in this partial seclusion that now defines daily life. I hate it. But I hate being lied to a lot more.	NONE
631	Anti-vax	One year ago today, the CDC confirmed the first case of the Covid-19 in the U.S.  Since then: 287 million tests given 24.5 million confirmed cases 768,000+ hospitalized 407,000+ deaths 2 vaccines authorized for use 16.5 million vaccines administered https://t.co/0pqIW1r4zQ	AGAINST
632	Anti-vax	@OnTheDownLoTho @DoxycDreamer I repeat We need the vaccine NOW	AGAINST
633	Anti-vax	Here I provide information on what we currently know about the spike protein of SARS-CoV-2 (see mRNA vaccine video) &amp; its relation to pregnancy. This is NOT my area of expertise; I relied heavily on previous research &amp; what current metrics show about vulnerable groups to Covid19. https://t.co/FYHb34s1ER	AGAINST
634	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
635	Anti-vax	Remember, reporters only get 2 questions so instead of other stuff we need to ask officials about, well need to clarify the announcement on the vaccine rollout instead. The throttling of information is real in this province and its deeply frustrating. #bcpoli 2/2	NONE
636	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
637	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
638	Anti-vax	4) Fauci is honesthe was a little fatigued for a day after his 2nd Moderna vaccine dose 2 days ago, but hes better now and at the White House today to speak.   This is why I trust Fauci because he doesnt sugar coat anything. The good and the bad he tells it straight. #COVID19 https://t.co/UhdGqGvWmW	NONE
639	Anti-vax	@WhiteHouse There is no out of pocket cost. Florida is offering the vaccine free to EVERYONE!	AGAINST
640	Anti-vax	Severe adverse reaction to the Covid-19 vaccine... As soon as somebody posts his/her personal experience about it, Facebook deletes it.  If you can't see it, it doesn't happen, right?!  The opposite is the case. More and more people are getting suspicious, after the vaccination. https://t.co/FA7C1dcFQT	FAVOR
641	Anti-vax	Biden wants you to believe 100 million vaccines in 100 days is his plan.  But its not. It was Trumps.  America is already on track for 100 million in 100 days.  Biden could do 200 million in 100 days. Republicans would support it. Thanks to Trump, hes already halfway there.	NONE
642	Anti-vax	@scdhec Yes teachers need the vaccine now	AGAINST
643	Anti-vax	Once I get the vaccine, Im going to look for  like a hungry wolf! https://t.co/35TsOV4CMj	FAVOR
644	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
645	Anti-vax	So ... the people who swore it was a hoax, now want to jump the line--and literally withhold the vaccine if *vulnerable* communities are prioritized? But you're asking me about BLM??? https://t.co/lnRh34WlkJ	NONE
646	Anti-vax	4) Fauci is honesthe was a little fatigued for a day after his 2nd Moderna vaccine dose 2 days ago, but hes better now and at the White House today to speak.   This is why I trust Fauci because he doesnt sugar coat anything. The good and the bad he tells it straight. #COVID19 https://t.co/UhdGqGvWmW	NONE
647	Anti-vax	Do not refuse vaccines. Shift the liability back onto your employer. Will you guarantee I suffer no adverse reactions?  Are you required by law to mandate the vaccine? Do U have the duty and capacity to protect the public? Are U exempt from practicing medicine without a license?	FAVOR
648	Anti-vax	So far in the last few days Justin's wearing the humiliation of firing his unvetted appointment for G-G, Julie Payette; the shortage and delay of COVID-19 vaccine supply; the death of the Keystone XL pipeline and Zooming with Joe Biden for no reason. And how was your week? https://t.co/AGh59i13s9	NONE
649	Anti-vax	Who are these many other companies the PM claims to have vaccines supply contracts with? What good are these contracts if they can't supply is?	NONE
650	Anti-vax	All the political posturing on vaccines is truly disgusting.  The fact remains that ANY vaccine available today involves using murdered children before they could even be born. I renew my pledge....I will not extend my life by USING murdered children. This is evil WAKE UP!	FAVOR
651	Anti-vax	Wow!  The National on CBC is finally shredding Doug Ford's vaccine plan!  Truth!!!!   Unnecessary death waiting for vaccine that went into arms it shouldn't have!!!  They stated ONTARIO HAD ENOUGH AND MISAPPROPRIATED!  Geriatric doctor called this a massive failure!  DOUG FORD!	NONE
652	Anti-vax	@gWinbags good thing the virus is planning on chilling through the spring and not evolving towards vaccine resistance or anything while we creep towards effective herd immunity	NONE
653	Anti-vax	"@NobleDisposal I've already planned to Facebook post my vaccine card (when I eventually get it) with the caption ""Circle, circle, dot, dot..."" I literally can't wait to do it."	AGAINST
654	Anti-vax	@RamonaMassachi @2021isatrip I read what Biden wrote and it is not set in stone.He wants the mask mandate everywhere, he wants vaccines in people and more.Go read it for yourself, it will help you not be as freaked out, as I was too. It's really a shame.T	NONE
655	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
656	Anti-vax	"Fauci, a holdover from the Trump administration, said about the previous admin's vaccine distribution efforts: ""You can't say it was absolutely not usable at all.""  (In the last hour, Biden said Trump's vaccine rollout had been a ""dismal failure"")  &gt;&gt; https://t.co/D1YmHfuM0Z"	NONE
